id,Usage,timestamp,actual_0,actual_1,actual_2,actual_3,actual_4,actual_5,actual_6,actual_7,actual_8,actual_9,actual_10,actual_11,actual_12,actual_13,actual_14,actual_15,actual_16,actual_17,actual_18,actual_19,actual_20,actual_21,actual_22,actual_23
96,Public,2023-03-19 01:00:00+07:00,2149.45,2360.854,2441.465,2222.965,2230.328,2414.929,2696.887,4644.584,5585.881,15097.199,16857.021,13153.464,16931.156,16976.564,9186.186,2926.982,2250.094,2567.388,2449.216,2730.329,2432.977,2387.577,2221.151,2235.006
97,Public,2023-06-01 17:00:00+07:00,9062.463,4805.393,4833.382,4629.761,4299.852,4566.912,4211.998,3669.823,2272.357,2364.214,2394.001,2502.847,2408.743,2770.957,2892.42,6966.596,16431.318,16870.736,18113.784,11662.071,16113.819,21189.14,17360.818,13132.25
98,Public,2023-07-05 15:00:00+07:00,13688.811,7953.133,2677.771,2652.518,2689.208,2540.632,2643.273,2673.185,2588.613,2445.08,2570.783,2639.835,2609.812,2481.636,2474.215,2458.282,2586.864,7351.455,18166.77,21428.848,20624.438,10583.762,17440.953,16689.261
99,Public,2023-01-15 20:00:00+07:00,2898,2927.741,2362.121,2382.123,2448.922,2187.441,2191.676,2167.687,2220.712,2222.02,2160.196,2135.432,3358.29,4381.826,5539.642,5552.929,4656.31,16462.903,21134.794,19796.715,11314.559,3297.637,3070.463,2837.374
100,Public,2023-07-25 21:00:00+07:00,2932.272,2539.549,2616.401,2437.682,2442.358,2382.501,2599.349,2337.062,2347.49,2620.818,2631.602,3468.374,7109.229,11411.248,17837.435,22856.374,6535.526,3363.342,6211.279,8728.632,7891.337,3911.412,2793.887,2645.154
101,Public,2023-01-13 15:00:00+07:00,16256.968,7664.467,4002.326,3276.898,2537.774,2701.572,2477.233,2350.964,2426.653,2381.4,2538.59,2308.962,2352.319,2324.802,2198.187,2208.164,2133.408,3621.301,12076.929,20956.005,16518.473,8291.892,14986.224,20117.921
102,Public,2023-07-03 09:00:00+07:00,8121.029,8279.457,16265.852,14971.066,18658.714,18560.032,15662.817,8262.418,2706.632,2915.727,2704.759,3015.294,2948.198,2843.748,2658.126,2754.168,2621.409,2493.147,2630.762,2581.863,2688.812,2538.214,2478.631,3132.042
103,Public,2023-03-07 16:00:00+07:00,10940.736,3758.608,3720.557,3209.103,3368.257,3282.804,3587.399,3029.388,2918.771,2622.463,2679.491,2730.606,2870.357,2684.923,2752.453,3273.123,7574.526,9881.534,15797.264,15824.603,17247.803,27264.06,26678.658,19000.834
104,Public,2023-06-11 08:00:00+07:00,2485.44,6079.196,7623.42,10445.717,7381.842,10697.825,8648.204,8386.536,6688.418,4344.287,4518.035,4245.838,3407.954,3122.203,2931.053,2823.791,2612.123,2477.468,2642.958,2768.11,2705.158,2501.271,2806.774,3463.148
105,Public,2023-02-05 09:00:00+07:00,6295.456,10314.822,10275.148,7463.742,13110.425,13625.984,11723.079,6001.942,3937.886,2969.928,2803.405,2783.871,2862.475,2585.116,2440.054,2394.547,2324.022,2272.193,2297.936,2234.91,2191.452,2210.138,2232.521,6205.025
106,Public,2023-05-23 16:00:00+07:00,2758.464,2658.252,3234.757,3163.42,3152.557,2707.593,2448.151,2336.029,2261.969,2424.187,2272.478,2312.366,2504.76,2387.756,2601.485,2757.794,7670.864,16842.622,16691.255,17914.534,11612.27,19049.1,22878.932,20071.528
107,Public,2023-02-07 15:00:00+07:00,18066.781,12407.843,3902.651,2678.513,2655.5,2731.445,2607.17,2726.811,2422.862,2403.85,2300.795,2301.647,2249.591,2434.654,2368.931,2587.898,2688.116,5662.647,7058.699,15036.375,18972.604,10220.56,16658.464,19440.835
108,Public,2023-08-16 19:00:00+07:00,2690.622,2725.565,2746.59,2501.868,2623.538,2282.196,2372.372,2367.2,2306.517,2254.994,2465.59,2392.47,2694.801,5514.123,13878.819,15407.945,13358.595,12320.785,16523.278,16561.753,14325.139,14962.597,3168.295,2895.127
109,Public,2023-03-15 02:00:00+07:00,2697.038,2647.482,2724.908,2650.276,2582.961,2945.093,5770.569,11810.023,22075.328,21801.586,21187.168,25803.674,26416.48,23338.881,16082.3,2950.568,2708.677,3055.675,2842.232,2836.394,2995.638,2837.609,2868.598,2638.608
110,Public,2023-01-06 10:00:00+07:00,19618.926,29081.616,19861.825,24893.146,21885.011,10791.989,3039.785,2766.144,3240.163,3413.477,3319.757,3189.028,2807.757,2742.801,2534.027,2463.758,2361.517,2276.072,2283.225,2260.71,2216.367,3916.526,4453.215,11589.473
111,Public,2023-05-29 00:00:00+07:00,2222.342,2400.069,2399.119,2436.108,2302.179,2393.914,2709.679,2471.807,7985.189,7124.524,4502.194,9207.354,8902.137,4225.993,7549.555,9763.474,8179.128,5652.424,5959.181,5580.858,5676.291,5083.589,5135.552,2361.409
112,Public,2023-08-17 16:00:00+07:00,14962.597,3168.295,2895.127,2772.162,2949.249,2696.769,2816.247,2669.711,2341.732,2406.958,2261.895,2256.935,2497.022,2300.922,2477.965,2775.456,6749.677,16603.687,25967.454,25513.948,20984.891,21939.186,17288.209,13470.276
113,Public,2023-01-06 07:00:00+07:00,2520.103,5029.002,16082.341,19618.926,29081.616,19861.825,24893.146,21885.011,10791.989,3039.785,2766.144,3240.163,3413.477,3319.757,3189.028,2807.757,2742.801,2534.027,2463.758,2361.517,2276.072,2283.225,2260.71,2216.367
114,Public,2023-08-05 18:00:00+07:00,2615.904,2920.724,2700.136,2509.383,2337.975,2316.269,2276.076,2223.759,2400.728,2173.94,2266.384,2296.547,2614.359,2269.165,2225.667,3411.732,4567.176,2226.926,2325.763,2471.163,2354.042,2422.201,2362.047,2251.838
115,Public,2023-04-02 18:00:00+07:00,2297.011,2309.994,2281.975,2392.228,2370.084,2190.109,2075.25,2084.073,2126.107,2178.79,2155.421,2052.96,2256.363,2114.017,5170.4,6937.078,15774.484,18521.162,11488.378,15468.471,20154.736,18166.734,10382.598,1922.445
116,Public,2023-05-30 21:00:00+07:00,2721.051,2605.227,2928.234,2761.759,2430.767,2500.094,2343.724,2265.337,2518.834,2751.53,2915.415,5579.459,16472.906,18725.305,16929.285,8953.439,15174.816,14313.89,11506.48,8837.347,3363.942,3483.387,3767.217,3403.731
117,Public,2023-01-06 00:00:00+07:00,2322.949,2233.599,2316.928,2246.161,2285.744,2411.228,2655.51,2520.103,5029.002,16082.341,19618.926,29081.616,19861.825,24893.146,21885.011,10791.989,3039.785,2766.144,3240.163,3413.477,3319.757,3189.028,2807.757,2742.801
118,Public,2023-02-15 16:00:00+07:00,10501.77,2661.368,2854.534,3039.366,2843.157,2953.278,2793.361,2830.425,2906.969,2829.018,2596.346,2598.111,2624.089,2617.719,2682.599,2545.209,5410.673,13580.058,15827.089,17286.981,14857.997,22833.406,23364.625,19593.477
119,Public,2023-09-09 09:00:00+07:00,13029.205,15938.848,22836.603,15338.849,13261.799,8867.693,6267.384,4450.235,2286.192,2732.978,2709.789,2471.351,2381.011,2327.941,2202.441,2399.698,2136.296,2090.609,2166.507,2219.353,2117.332,2401.614,2274.836,2134.574
120,Public,2023-02-19 14:00:00+07:00,19943.92,15175.307,6405.054,4261.934,3689.462,2928.452,3072.099,2769.171,2614.965,2465.817,2427.493,2252.473,2154.754,2089.748,2180.038,2174.789,2215.336,2148.125,5130.21,12804.729,19711.098,19451.714,15378.682,23939.67
121,Public,2023-10-03 11:00:00+07:00,18777.781,19407.21,26425.692,22031.37,20986.218,12626.022,5714.533,5386.642,4957.716,5220.98,4993.29,4598.285,4944.698,4468.182,4310.554,4500.167,4394.542,4229.799,4769.588,5584.829,5261.11,10759.919,22092.948,28788.698
122,Public,2023-07-01 19:00:00+07:00,3214.929,3078.388,3073.236,2897.624,2712.211,2658.084,2491.319,2590.982,2402.125,2579.645,2374.937,2869.151,3062.513,3798.046,3794.068,3676.619,6887.701,10847.489,11800.16,7047.715,6889.626,5005.318,2793.645,3076.628
123,Public,2023-01-20 20:00:00+07:00,3475.052,2457.735,2565.144,2650.011,2516.591,2375.465,2316.424,2259.771,2218.537,2276.502,2321.691,2190.332,3879.964,7161.033,18473.139,19121.692,9891.513,17293.883,22547.761,18631.471,9406.138,3276.184,3209.239,2592.161
124,Public,2023-08-01 08:00:00+07:00,2660.572,5624.589,3103.429,4538.287,3692.718,7119.262,9999.882,8432.938,3231.744,2472.341,2944.609,2862.475,2881.057,2830.903,2701.786,2952.288,2515.886,2655.016,2412.781,2393.87,2283.906,2325.176,2574.033,2606.23
125,Public,2023-09-10 20:00:00+07:00,2362.271,2355.664,2162.373,2282.882,2240.148,2212.111,2139.806,2116.723,2069.873,2164.746,2550.345,2357.742,2685.711,10379.777,11280.935,13391.65,11185.197,12906.231,12406.745,11235.668,7450.366,3689.408,3372.763,2590.877
126,Public,2023-09-07 19:00:00+07:00,2771.428,2510.072,2503.188,2321.846,2226.436,2187.885,2357.499,2131.203,2283.051,2281.963,2159.713,2375.837,2969.349,3657.672,10077.179,15211.003,19119.364,16562.031,22268.114,21672.627,17914.418,9541.369,3030.829,2931.478
127,Public,2023-07-12 14:00:00+07:00,10652.441,6973.71,5092.66,2461.909,2949.423,3283.094,3004.923,3099.635,2740.621,2762.814,2692.031,2627.17,2758.802,2681.16,2525.637,2476.647,2569.018,2752.179,2609.236,6728.09,7533.721,21115.461,19834.004,27437.228
128,Public,2023-01-11 08:00:00+07:00,5186.701,11757.31,12614.656,12012.303,6937.065,15866.14,21585.443,18709.533,5055.908,4378.737,4241.117,3176.286,3234.425,2868.11,2496.753,2381.315,2434.743,2249.856,2221.679,2199.537,2244.707,2267.983,2335.668,2170.36
129,Public,2023-09-09 19:00:00+07:00,2709.789,2471.351,2381.011,2327.941,2202.441,2399.698,2136.296,2090.609,2166.507,2219.353,2117.332,2401.614,2274.836,2134.574,3490.808,3541.798,3418.636,3544.354,3527.467,3551.353,2638.454,4238.307,2324.471,2545.265
130,Public,2023-01-16 13:00:00+07:00,16462.903,21134.794,19796.715,11314.559,3297.637,3070.463,2837.374,3116.348,2854.997,2460.428,2479.886,2380.892,2855.623,3460.359,3233.267,3283.682,3226.479,3295.652,3361.061,6090.817,15278.439,17547.239,16542.236,9191.315
131,Public,2023-01-07 23:00:00+07:00,2466.248,2262.046,2246.15,2137.219,2204.374,2149.259,2069.298,2143.262,2673.702,3488.205,6110.038,10871.443,16092.367,5960.822,6956.595,7204.316,7237.554,3325.161,2900.271,2710.955,2355.17,2917.706,3012.921,2656.537
132,Public,2023-03-19 10:00:00+07:00,15097.199,16857.021,13153.464,16931.156,16976.564,9186.186,2926.982,2250.094,2567.388,2449.216,2730.329,2432.977,2387.577,2221.151,2235.006,2314.646,2190.241,2186.702,2202.338,2182.705,2431.752,2225.79,2917.351,8534.542
133,Public,2023-02-23 07:00:00+07:00,2134.45,4452.883,13903.029,21161.217,19493.286,12201.739,18994.849,18707.041,17590.964,4732.868,2407.879,2421.811,2474.107,2514.42,2517.043,2512.363,2212.135,2153.42,2139.455,2273.556,2213.262,2214.132,2366.43,2433.623
134,Public,2023-09-05 17:00:00+07:00,3365.151,3040.9,2820.208,2555.074,2613.53,2543.244,2418.621,2314.716,2268.885,2434.109,2221.736,2351.137,2225.446,2619.983,2668.382,2824.668,5826.577,8974.573,13268.726,8798.692,8759.109,3208.882,2916.578,4676.085
135,Public,2023-02-14 07:00:00+07:00,2543.086,5483.94,16345.418,17388.516,16847.394,11668.782,18617.23,19173.172,17927.932,13134.252,3175.422,3069.529,2762.057,2880.851,2744.316,2693.656,2745.507,2345.75,2292.062,2314.769,2465.033,2490.583,2310.202,2366.261
136,Public,2023-06-05 18:00:00+07:00,3280.391,3394.991,3119.071,3212.549,2813.538,2674.401,2528.025,2422.181,2494.845,2686.288,2654.868,2436.583,2684.488,2608.225,5598.622,12915.379,14472.625,14906.937,9818.97,13336.698,6739.586,4922.301,3296.664,2776.133
137,Public,2023-05-26 08:00:00+07:00,9134.854,18849.979,20456.654,19138.248,15157.082,21682.622,20859.123,20599.495,15213.506,3693.189,3505.303,3157.929,3234.011,2680.122,2734.096,2582.751,2416.165,2129.369,2175.021,2294.922,2175.488,2163.971,2530.83,2437.602
138,Public,2023-05-07 12:00:00+07:00,9315.145,13304.552,9535.779,8954.853,4651.49,2822.402,3211.844,3452.944,3222.598,3214.651,2905.136,2998.631,2785.358,2468.38,2489.282,2576.461,2550.581,2409.813,2966.805,2557.423,6846.365,8825.044,9172.739,9562.162
139,Public,2023-04-18 17:00:00+07:00,2858.755,3326.064,3070.279,2992.515,2681.044,2585.768,2546.403,2296.95,2070.579,2214.538,2275.243,2192.868,2122.008,2697.454,2278.493,5970.914,15147.867,18601.14,16748.245,10283.663,17521.3,22103.914,19795.891,4439.383
140,Public,2023-08-14 23:00:00+07:00,2813.247,2490.73,2527.763,2577.904,2517.986,2372.688,2447.566,2732.186,3135.888,3239.185,6190.625,7249.581,7289.264,3580.74,17702.177,23131.287,19853.243,10897.541,4570.864,2911.913,2868.556,2751.81,2605.226,2507.382
141,Public,2023-04-06 09:00:00+07:00,5558,8572.031,14287.72,10345.195,16068.955,19893.016,16469.682,9491.198,3458.085,3137.131,2741.76,2873.278,2900.602,2611.7,2410.691,2274.901,2345.586,2472.409,2186.689,2157.42,2084.378,2054.258,2027.884,4628.518
142,Public,2023-07-01 18:00:00+07:00,3308.682,3214.929,3078.388,3073.236,2897.624,2712.211,2658.084,2491.319,2590.982,2402.125,2579.645,2374.937,2869.151,3062.513,3798.046,3794.068,3676.619,6887.701,10847.489,11800.16,7047.715,6889.626,5005.318,2793.645
143,Public,2023-06-04 04:00:00+07:00,2296.497,2397.06,2607.974,2589.643,6197.253,20108.462,18824.345,19739.065,16184.474,20492.974,20310.011,14931.269,6381.512,2577.994,3118.228,3125.558,2950.08,3057.627,2796.511,2783.566,2476.864,2503.256,2546.753,2541.054
144,Public,2023-08-07 19:00:00+07:00,2761.175,2670.399,2425.11,2276.698,2582.874,2344.106,2423.79,2416.439,2351.315,2375.743,2394.426,2501.9,2272.85,2729.089,2774.854,2590.025,2586.747,2574.132,2337.774,2694.873,2318.036,2452.461,2386.938,2633.212
145,Public,2023-09-26 15:00:00+07:00,9152.488,6687.698,4129.264,4467.135,6677.621,8039.196,6903.641,5882.579,6127.747,6543.619,6044.118,5863.706,6208.382,6958.443,5777.502,6401.854,6241.86,8344.302,12231.972,15020.504,14170.996,11745.947,16311.007,16841.095
146,Public,2023-09-02 11:00:00+07:00,4884.906,9369.874,14283.598,16526.328,13192.004,10272.201,3297.419,3082.78,2874.277,2941.084,2536.54,2497.836,2547.635,2494.641,2216.429,2273.662,2162.286,2205.879,2146.795,2540.641,3059.134,6255.969,12563.764,19628.623
147,Public,2023-01-11 04:00:00+07:00,2522.383,2396.213,2413.218,2950.134,5186.701,11757.31,12614.656,12012.303,6937.065,15866.14,21585.443,18709.533,5055.908,4378.737,4241.117,3176.286,3234.425,2868.11,2496.753,2381.315,2434.743,2249.856,2221.679,2199.537
148,Public,2023-02-16 12:00:00+07:00,14857.997,22833.406,23364.625,19593.477,7874.078,5497.822,3966.377,3143.168,3544.629,3478.355,2825.277,2478.36,2324.757,2210.768,2211.802,2231.162,2281.968,2197.635,2216.353,2648.471,4231.389,4153.309,3231.135,3497.523
149,Public,2023-05-07 15:00:00+07:00,8954.853,4651.49,2822.402,3211.844,3452.944,3222.598,3214.651,2905.136,2998.631,2785.358,2468.38,2489.282,2576.461,2550.581,2409.813,2966.805,2557.423,6846.365,8825.044,9172.739,9562.162,12645.868,22595.806,26595.455
150,Public,2023-06-10 18:00:00+07:00,3170.542,2891.104,2589.596,2978.713,3266.183,2667.65,2649.013,2548.526,2479.42,2511.127,2478.006,2694.295,2809.373,2623.249,2485.44,6079.196,7623.42,10445.717,7381.842,10697.825,8648.204,8386.536,6688.418,4344.287
151,Public,2023-01-31 12:00:00+07:00,6378.954,9028.83,18995.781,19559.708,15345.654,3688.909,2953.987,3241.573,3073.361,2925.183,2684.272,2504.017,2284.138,2233.508,2205.838,2377.348,2208.903,2282.649,2293.849,2827.007,5914.445,9444.807,17448.833,19349.697
152,Public,2023-04-05 14:00:00+07:00,18325.981,17695.285,6887.525,2138.41,3035.043,1769.29,2134.503,2039.185,1694.604,1616.319,1663.342,1655.19,1610.337,1544.969,1571.286,1713.011,1630.708,1654.248,4767.526,5558,8572.031,14287.72,10345.195,16068.955
153,Public,2023-07-13 12:00:00+07:00,19834.004,27437.228,27725.515,23188.129,8689.044,2786.63,3189.153,3105.822,3086.425,3165.576,3054.214,2713.745,2667.741,2490.408,2686.657,2837.38,2558.51,2553.802,2840.917,3123.393,6777.592,10522.933,23750.643,22611.409
154,Public,2023-07-02 00:00:00+07:00,2658.084,2491.319,2590.982,2402.125,2579.645,2374.937,2869.151,3062.513,3798.046,3794.068,3676.619,6887.701,10847.489,11800.16,7047.715,6889.626,5005.318,2793.645,3076.628,3187.529,3527.177,3589.083,2998.168,2838.458
155,Public,2023-09-22 09:00:00+07:00,10450.047,11767.846,11542.23,9054.383,11459.677,9631.123,9035.677,21039.593,9159.902,4409.12,4758.4,6463.07,6306.831,6942.688,6736.348,6291.141,6098.295,5531.55,6184.802,6053.495,5591.225,6310.522,4970.369,5575.493
156,Public,2023-09-23 13:00:00+07:00,16762.049,16704.938,17730.063,16459.002,10325.861,9847.052,8138.86,8222.379,6183.79,5922.36,5591.883,5725.132,6830.51,6724.918,6422.63,6345.868,6050.551,5752.215,4900.579,9546.161,17247.517,24518.797,22265.467,18929.952
157,Public,2023-06-18 23:00:00+07:00,2699.247,2569.871,2468.122,2471.207,2419.913,2776.109,2594.691,2908.126,2642.043,7217.638,19036.231,21400.67,19551.714,5615.678,8307.147,11102.308,16567.743,9555.203,3162.65,3304.865,3249.24,3057.242,2969.224,2828.224
158,Public,2023-01-24 03:00:00+07:00,2179.773,2426.748,2245.326,2423.171,2375.053,4030.085,6076.059,13266.771,30194.028,15836.278,18498.71,19124.297,20986.634,12891.547,3196.072,2875.964,2957.618,3169.832,3012.925,2821.183,2517.225,2769.123,2470.859,2435.066
159,Public,2023-08-20 03:00:00+07:00,2273.866,2246.584,2169.417,2466.928,3171.028,4057.519,13147.096,17159.424,17581.377,13062.552,18266.44,14778.465,12450.66,9498.492,2994.521,2916.242,3546.861,3275.239,3272.701,3011.862,2786.073,2461.038,2412.076,2324.566
160,Public,2023-01-22 01:00:00+07:00,2287.702,2500.066,2151.918,2160.495,2108.462,2163.454,2517.845,4673.224,5758.732,5633.605,8929.247,4463.678,6849.599,6919.362,7393.616,4960.456,3780.737,3983.455,2773.006,2855.887,3052.409,2887.927,2541.57,2387.518
161,Public,2023-08-01 00:00:00+07:00,2790.261,2436.507,2326.762,2534.998,2415.663,2324.406,2435.546,2392.506,2660.572,5624.589,3103.429,4538.287,3692.718,7119.262,9999.882,8432.938,3231.744,2472.341,2944.609,2862.475,2881.057,2830.903,2701.786,2952.288
162,Public,2023-03-01 00:00:00+07:00,2567.152,2674.265,2499.822,2486.086,2626.023,2537.893,2646.684,3136.94,6509.29,8365.359,10773.557,18824.51,13773.791,19388.697,23678.067,19075.168,11031.446,3659.669,3248.461,2884.441,3858.436,5115.286,3887.161,2675.01
163,Public,2023-04-21 10:00:00+07:00,7008.029,15266.123,17453.385,22819.128,22207.354,17984.942,5322.627,3254.504,4073.752,3784.36,3447.159,3179.918,2994.605,3077.996,2857.962,2656.171,2702.354,2616.961,2689.441,2505.624,2943.839,2845.615,5959.099,11545.957
164,Public,2023-02-17 13:00:00+07:00,9810.066,4297.303,4716.319,3809.06,2447.271,2382.698,2626.855,2671.955,2593.179,2497.235,2378.93,2124.038,2051.471,2233.282,2171.418,2100.877,2150.736,2280.322,2080.01,10797.699,14478.282,15735.976,11420.429,7189.514
165,Public,2023-09-08 09:00:00+07:00,10077.179,15211.003,19119.364,16562.031,22268.114,21672.627,17914.418,9541.369,3030.829,2931.478,2923.894,2548.279,2525.476,2445.421,2262.964,2351.461,2312.358,2160.67,2228.461,2326.678,2287.606,2412.005,2403.963,4306.221
166,Public,2023-09-10 03:00:00+07:00,2166.507,2219.353,2117.332,2401.614,2274.836,2134.574,3490.808,3541.798,3418.636,3544.354,3527.467,3551.353,2638.454,4238.307,2324.471,2545.265,3079.392,2362.271,2355.664,2162.373,2282.882,2240.148,2212.111,2139.806
167,Public,2023-07-08 23:00:00+07:00,2691.613,2455.643,2374.065,2525.062,2431.417,2359.371,2365.102,2578.077,2754.899,2432.76,5887.197,6765.356,6686.435,3458.959,6610.968,6663.709,6830.424,5068.622,3782.278,3213.244,2763.367,2777.555,2781.497,2736.922
168,Public,2023-09-01 17:00:00+07:00,3121.375,3155.788,3266.123,3022.457,2824.575,2518.208,2381.418,2269.501,2413.379,2285.804,2253.018,2382.774,2159.966,2486.983,2629.74,2790.514,2973.018,2609.301,4884.906,9369.874,14283.598,16526.328,13192.004,10272.201
169,Public,2023-05-31 22:00:00+07:00,3224.707,3028.142,2917.314,2695.993,2775.753,2604.626,2441.626,2394.868,2779.665,3208.097,5357.154,17627.732,17235.565,19514.64,15967.158,18914.38,18267.298,22424.349,20403.963,9062.463,4805.393,4833.382,4629.761,4299.852
170,Public,2023-03-11 01:00:00+07:00,2576.141,2615.376,2585.461,2758.187,2573.04,2788.59,2682.358,5569.311,7796.987,17093.545,15712.198,14733.855,18714.251,17451.157,17053.899,7675.302,2671.804,2895.835,2920.531,3047.041,3162.851,3066.346,2770.095,2663.24
171,Public,2023-05-22 16:00:00+07:00,2763.242,2660.464,3091.484,2952.767,2678.59,2616.556,2590.06,2645.211,2489.586,2263.047,2151.042,2204.157,2214.631,2459.261,2708.506,2951.434,3888.847,11538.043,20369.513,18176.094,11455.423,23612.011,19029.63,3486.291
172,Public,2023-05-23 10:00:00+07:00,20369.513,18176.094,11455.423,23612.011,19029.63,3486.291,2758.464,2658.252,3234.757,3163.42,3152.557,2707.593,2448.151,2336.029,2261.969,2424.187,2272.478,2312.366,2504.76,2387.756,2601.485,2757.794,7670.864,16842.622
173,Public,2023-05-25 18:00:00+07:00,2909.273,2978.813,2578.691,2523.793,2451.329,2522.698,2272.237,2358.164,2175.787,2420.203,2229.759,2163.327,2505.343,2251.867,9134.854,18849.979,20456.654,19138.248,15157.082,21682.622,20859.123,20599.495,15213.506,3693.189
174,Public,2023-08-18 16:00:00+07:00,9197.477,4527.659,3279.228,3509.862,5355.801,4823.05,2928.752,2743.389,2503.515,2284.208,2383.658,2295.219,2276.942,2380.284,2755.449,2729.827,7797.753,22003.303,26618.404,24590.959,14192.582,15998.045,15689.354,12318.938
175,Public,2023-04-20 10:00:00+07:00,18641.194,22575.439,13430.887,17039.173,20348.921,19036.812,5627.399,2582.181,3002.942,3082.402,2951.514,3223.999,2604.883,2597.664,2325.034,2104.132,2104.597,2111.211,2158.142,2304.6,2578.952,3065.52,5670.525,7466.675
