timestamp,solar_irrad,module_temp,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),apparent_temperature (°C),precipitation (mm),rain (mm),weather_code (wmo code),pressure_msl (hPa),surface_pressure (hPa),cloud_cover (%),cloud_cover_low (%),cloud_cover_mid (%),cloud_cover_high (%),vapour_pressure_deficit (kPa),wind_speed_10m (km/h),wind_speed_100m (km/h),wind_direction_10m (°),wind_direction_100m (°),wind_gusts_10m (km/h),is_day (),sunshine_duration (s),shortwave_radiation (W/m²),direct_radiation (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²)
2021-10-20 09:00:00+07:00,253.349,38.264,26.0,81,22.4,31.0,0.0,0.0,1,1017.1,981.9,34,34,5,2,0.65,0.5,0.4,135,180,8.6,1,3600.0,391.0,273.0,118.0,570.6
2021-10-20 10:00:00+07:00,614.599,55.345,26.9,76,22.4,31.6,0.2,0.2,51,1017.0,982.0,36,33,10,0,0.84,3.1,3.8,135,131,12.6,1,3600.0,528.0,365.0,163.0,556.3
2021-10-20 11:00:00+07:00,354.424,47.04,27.5,76,23.0,32.9,0.1,0.1,51,1016.3,981.3,23,21,7,0,0.86,4.6,5.4,141,143,18.7,1,3600.0,651.0,467.0,184.0,594.9
2021-10-20 12:00:00+07:00,252.436,42.982,27.9,79,23.9,33.9,0.1,0.1,51,1015.1,980.2,21,15,11,2,0.79,6.4,7.4,164,166,21.2,1,3600.0,705.0,503.0,202.0,587.3
2021-10-20 13:00:00+07:00,328.864,44.361,28.7,78,24.4,35.8,0.1,0.1,51,1013.8,979.1,16,9,5,16,0.88,5.8,7.2,158,162,22.0,1,3600.0,796.0,604.0,192.0,697.9
2021-10-20 14:00:00+07:00,265.238,41.867,29.0,75,24.1,35.1,3.5,3.5,63,1012.1,977.5,56,27,7,93,1.0,6.8,8.1,148,148,20.9,1,3600.0,718.0,554.0,164.0,682.6
2021-10-20 15:00:00+07:00,192.267,41.108,28.7,76,24.0,34.4,3.3,3.3,63,1011.0,976.4,43,11,6,99,0.94,6.1,7.1,135,139,20.2,1,3600.0,627.0,482.0,145.0,690.2
2021-10-20 16:00:00+07:00,84.273,35.902,28.1,79,24.1,33.5,0.0,0.0,2,1010.0,975.3,51,14,14,100,0.8,5.1,6.5,176,183,16.6,1,3600.0,390.0,224.0,166.0,419.8
2021-10-20 17:00:00+07:00,30.415,32.647,27.3,82,23.9,32.8,0.0,0.0,2,1010.0,975.2,52,16,13,100,0.66,3.1,4.3,216,228,13.0,1,2219.5,164.0,44.0,120.0,134.0
2021-10-20 18:00:00+07:00,0.246,29.465,26.0,91,24.3,31.7,0.0,0.0,1,1010.3,975.4,43,8,11,97,0.31,4.0,4.3,270,275,7.2,0,1290.42,48.0,19.0,29.0,131.4
2021-10-20 19:00:00+07:00,0.08,28.876,25.5,95,24.6,31.3,0.0,0.0,1,1011.3,976.3,32,0,7,94,0.17,4.7,4.9,302,306,5.4,0,0.0,0.0,0.0,0.0,0.0
2021-10-20 20:00:00+07:00,0.078,28.582,25.3,96,24.5,31.1,0.0,0.0,1,1012.4,977.3,38,6,10,88,0.14,4.3,4.0,312,297,7.2,0,0.0,0.0,0.0,0.0,0.0
2021-10-20 21:00:00+07:00,0.079,28.375,25.1,96,24.4,30.9,0.0,0.0,1,1013.1,978.0,44,14,36,32,0.12,3.7,3.7,331,331,6.1,0,0.0,0.0,0.0,0.0,0.0
2021-10-20 22:00:00+07:00,0.078,28.087,24.6,98,24.2,30.2,0.0,0.0,0,1013.1,977.9,14,0,20,7,0.07,4.1,3.6,345,354,5.4,0,0.0,0.0,0.0,0.0,0.0
2021-10-20 23:00:00+07:00,0.073,27.81,24.1,98,23.8,29.3,0.0,0.0,0,1013.3,978.1,3,2,2,0,0.05,4.8,4.7,347,4,6.8,0,0.0,0.0,0.0,0.0,0.0
2021-10-21 00:00:00+07:00,0.072,27.644,23.8,98,23.5,29.0,0.0,0.0,0,1013.3,978.0,9,6,6,0,0.06,4.3,4.4,318,325,6.8,0,0.0,0.0,0.0,0.0,0.0
2021-10-21 01:00:00+07:00,0.075,27.211,23.6,98,23.2,28.6,0.0,0.0,0,1013.2,977.9,15,9,12,0,0.07,4.2,3.7,340,331,6.5,0,0.0,0.0,0.0,0.0,0.0
2021-10-21 02:00:00+07:00,0.075,27.033,23.1,99,22.9,27.7,0.0,0.0,0,1013.0,977.7,17,13,5,7,0.03,5.2,5.1,348,8,7.2,0,0.0,0.0,0.0,0.0,0.0
2021-10-21 03:00:00+07:00,0.071,26.674,22.9,99,22.7,27.9,1.1,1.1,55,1012.8,977.4,43,15,19,59,0.03,2.0,3.1,315,315,7.6,0,0.0,0.0,0.0,0.0,0.0
2021-10-21 04:00:00+07:00,0.069,26.398,22.7,98,22.4,27.4,0.1,0.1,51,1012.2,976.8,56,12,50,51,0.05,2.7,2.9,293,263,6.1,0,0.0,0.0,0.0,0.0,0.0
2021-10-21 05:00:00+07:00,0.069,26.51,22.9,98,22.6,27.4,0.2,0.2,51,1012.4,977.1,74,34,28,88,0.05,5.1,5.4,356,4,8.6,0,0.0,0.0,0.0,0.0,0.0
2021-10-21 06:00:00+07:00,8.95,27.163,22.8,97,22.4,27.2,0.0,0.0,2,1012.7,977.3,56,10,31,96,0.07,4.8,6.8,347,360,10.4,0,0.0,0.0,0.0,0.0,0.0
2021-10-21 07:00:00+07:00,78.481,30.175,24.2,92,22.9,29.1,0.0,0.0,1,1013.3,978.1,40,9,4,99,0.24,3.7,5.3,151,152,8.6,1,0.0,16.0,3.0,13.0,27.3
2021-10-21 08:00:00+07:00,180.353,36.31,25.3,90,23.5,30.7,0.0,0.0,1,1013.9,978.8,42,12,3,98,0.33,2.6,3.3,164,167,9.4,1,3600.0,176.0,104.0,72.0,396.2
2021-10-21 09:00:00+07:00,315.677,42.198,26.4,85,23.8,32.0,0.0,0.0,1,1014.3,979.3,31,1,1,97,0.5,2.4,2.9,153,150,11.2,1,3600.0,394.0,286.0,108.0,600.4
2021-10-21 10:00:00+07:00,643.23,54.005,27.6,82,24.1,33.1,0.1,0.1,51,1014.4,979.5,38,9,1,99,0.68,4.9,5.7,144,145,15.5,1,3600.0,566.0,425.0,141.0,650.2
2021-10-21 11:00:00+07:00,827.307,65.422,28.2,80,24.4,34.4,0.1,0.1,51,1013.9,979.1,33,3,4,93,0.76,7.3,8.9,160,159,19.8,1,3600.0,697.0,537.0,160.0,686.4
2021-10-21 12:00:00+07:00,809.682,64.198,29.0,72,23.5,35.0,0.1,0.1,51,1012.2,977.6,33,5,1,94,1.12,8.0,10.1,170,174,20.9,1,3600.0,781.0,564.0,217.0,660.8
2021-10-21 13:00:00+07:00,918.706,67.124,29.6,70,23.5,35.2,0.0,0.0,1,1010.9,976.4,39,15,7,71,1.24,9.7,12.6,176,182,22.7,1,3600.0,775.0,592.0,183.0,686.5
2021-10-21 14:00:00+07:00,714.016,64.98,29.4,65,22.2,33.6,0.3,0.3,51,1010.0,975.5,81,30,42,96,1.42,10.8,14.0,165,168,24.1,1,3600.0,680.0,482.0,198.0,596.3
2021-10-21 15:00:00+07:00,194.463,45.671,28.0,76,23.4,32.3,0.5,0.5,53,1009.2,974.5,60,21,24,88,0.9,9.5,12.7,169,172,24.1,1,3600.0,473.0,220.0,253.0,316.5
2021-10-21 16:00:00+07:00,124.413,40.052,27.1,82,23.9,31.9,0.3,0.3,51,1009.0,974.3,69,32,21,92,0.63,8.7,11.6,175,175,21.2,1,3600.0,329.0,156.0,173.0,294.1
2021-10-21 17:00:00+07:00,12.778,32.245,26.6,85,24.0,31.9,0.0,0.0,1,1008.8,974.0,37,4,6,100,0.51,5.1,7.1,188,195,18.0,1,3087.04,167.0,53.0,114.0,162.9
2021-10-21 18:00:00+07:00,0.145,30.229,25.7,92,24.3,31.4,0.0,0.0,1,1010.4,975.4,49,10,16,100,0.27,3.8,4.6,221,225,10.4,0,175.05,41.0,10.0,31.0,69.9
2021-10-21 19:00:00+07:00,0.086,27.813,27.5,78,23.3,32.6,0.0,0.0,2,1010.3,975.6,61,10,38,98,0.81,3.8,6.1,197,177,6.1,0,0.0,0.0,0.0,0.0,0.0
2021-10-21 20:00:00+07:00,0.074,24.575,27.4,78,23.2,32.6,0.8,0.8,53,1011.3,976.5,54,10,29,91,0.8,2.4,4.0,207,207,7.2,0,0.0,0.0,0.0,0.0,0.0
2021-10-21 21:00:00+07:00,0.063,24.32,25.0,92,23.6,30.3,5.5,5.5,63,1012.0,976.9,76,35,25,100,0.25,3.6,6.8,233,212,7.2,0,0.0,0.0,0.0,0.0,0.0
2021-10-21 22:00:00+07:00,0.068,24.298,24.3,94,23.2,29.1,6.0,6.0,63,1013.2,978.0,51,9,21,100,0.19,5.4,10.4,138,166,12.2,0,0.0,0.0,0.0,0.0,0.0
2021-10-21 23:00:00+07:00,0.065,24.268,24.1,95,23.3,29.3,0.0,0.0,1,1013.3,978.1,38,0,14,100,0.15,3.4,6.6,32,45,10.4,0,0.0,0.0,0.0,0.0,0.0
2021-10-22 00:00:00+07:00,0.063,24.216,23.6,96,22.9,28.7,0.0,0.0,1,1012.4,977.1,30,0,0,100,0.12,2.3,1.8,309,349,7.6,0,0.0,0.0,0.0,0.0,0.0
2021-10-22 01:00:00+07:00,0.068,24.437,23.7,97,23.2,28.9,0.0,0.0,1,1012.1,976.9,43,6,13,100,0.09,2.5,3.1,315,324,6.5,0,0.0,0.0,0.0,0.0,0.0
2021-10-22 02:00:00+07:00,0.067,24.471,23.7,98,23.3,29.0,0.0,0.0,1,1011.7,976.5,38,1,12,100,0.07,2.2,2.7,360,23,5.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-22 03:00:00+07:00,0.063,24.624,23.6,97,23.1,28.9,0.0,0.0,2,1011.6,976.4,66,14,39,100,0.09,2.0,1.9,315,338,4.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-22 04:00:00+07:00,0.069,24.748,23.1,98,22.8,27.9,0.7,0.7,53,1011.6,976.3,60,25,13,100,0.06,3.6,3.2,307,297,7.6,0,0.0,0.0,0.0,0.0,0.0
2021-10-22 05:00:00+07:00,0.072,24.659,23.1,96,22.4,27.8,5.9,5.9,63,1012.0,976.7,95,56,24,100,0.12,3.1,4.8,111,117,7.2,0,0.0,0.0,0.0,0.0,0.0
2021-10-22 06:00:00+07:00,12.413,25.034,22.7,96,22.1,27.3,5.2,5.2,63,1012.5,977.1,100,100,28,100,0.11,2.3,3.3,198,167,7.6,0,0.0,0.0,0.0,0.0,0.0
2021-10-22 07:00:00+07:00,57.488,27.359,23.4,96,22.7,28.3,0.0,0.0,3,1013.5,978.2,100,78,17,100,0.13,2.5,4.7,180,180,5.0,1,0.0,6.0,0.0,6.0,0.0
2021-10-22 08:00:00+07:00,162.088,31.248,24.0,92,22.6,29.0,5.9,5.9,63,1014.5,979.2,100,100,20,100,0.23,1.5,1.8,104,127,8.6,1,731.34,122.0,22.0,100.0,84.4
2021-10-22 09:00:00+07:00,444.433,43.201,24.0,92,22.5,28.7,3.7,3.7,63,1015.3,980.0,100,65,45,100,0.25,3.1,3.9,135,146,11.5,1,0.0,153.0,1.0,152.0,2.1
2021-10-22 10:00:00+07:00,531.293,52.052,25.1,87,22.7,30.1,0.1,0.1,51,1015.4,980.2,77,23,44,100,0.43,1.6,1.8,297,281,10.1,1,0.0,268.0,20.0,248.0,30.7
2021-10-22 11:00:00+07:00,641.027,54.011,26.8,80,23.2,32.2,0.1,0.1,51,1014.3,979.3,61,33,2,100,0.69,1.8,2.6,191,196,11.2,1,3600.0,556.0,219.0,337.0,280.9
2021-10-22 12:00:00+07:00,1003.367,68.125,28.1,74,23.1,34.0,0.1,0.1,51,1013.1,978.3,69,29,22,99,0.98,3.6,4.1,135,142,14.0,1,3600.0,677.0,381.0,296.0,448.0
2021-10-22 13:00:00+07:00,860.589,67.373,28.2,78,23.9,34.3,0.2,0.2,51,1011.8,977.1,44,13,8,93,0.86,4.1,4.6,105,108,15.8,1,3600.0,669.0,377.0,292.0,438.8
2021-10-22 14:00:00+07:00,322.197,48.801,28.6,75,23.8,34.7,0.1,0.1,51,1010.5,975.9,29,3,8,73,0.96,3.1,3.5,69,66,15.1,1,3600.0,640.0,419.0,221.0,520.4
2021-10-22 15:00:00+07:00,187.618,40.058,26.3,81,22.8,29.7,2.8,2.8,63,1010.4,975.5,74,33,29,91,0.64,13.3,17.1,131,131,26.3,1,3600.0,387.0,237.0,150.0,342.6
2021-10-22 16:00:00+07:00,55.646,33.475,24.6,90,22.9,29.0,0.2,0.2,51,1010.6,975.5,58,16,23,100,0.3,7.2,9.5,143,143,28.4,1,3264.61,269.0,89.0,180.0,168.8
2021-10-22 17:00:00+07:00,11.112,29.391,24.8,87,22.4,29.8,0.1,0.1,51,1011.4,976.3,71,22,36,100,0.42,0.8,1.5,153,166,15.8,1,0.0,102.0,11.0,91.0,34.1
2021-10-22 18:00:00+07:00,0.098,28.224,23.8,95,22.9,29.1,3.6,3.6,63,1012.6,977.4,100,75,45,100,0.16,1.1,2.2,342,261,6.8,0,0.0,19.0,0.0,19.0,0.0
2021-10-22 19:00:00+07:00,0.072,27.8,24.0,94,23.0,28.7,2.8,2.8,63,1013.1,977.9,100,34,100,100,0.17,5.6,11.1,27,13,5.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-22 20:00:00+07:00,0.073,27.768,24.3,94,23.2,28.9,0.3,0.3,51,1013.6,978.4,74,19,45,100,0.19,6.6,10.4,139,134,14.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-22 21:00:00+07:00,0.074,27.962,23.8,96,23.1,28.6,0.1,0.1,51,1014.4,979.1,62,20,24,100,0.12,4.7,9.0,180,180,13.3,0,0.0,0.0,0.0,0.0,0.0
2021-10-22 22:00:00+07:00,0.076,27.819,23.3,98,23.0,28.4,0.1,0.1,51,1014.7,979.3,43,0,22,100,0.05,2.6,5.4,236,233,10.1,0,0.0,0.0,0.0,0.0,0.0
2021-10-22 23:00:00+07:00,0.075,27.145,23.6,97,23.0,28.7,0.5,0.5,53,1015.2,979.8,96,33,61,100,0.09,2.5,3.4,270,212,7.2,0,0.0,0.0,0.0,0.0,0.0
2021-10-23 00:00:00+07:00,0.069,25.721,23.0,97,22.5,27.4,3.9,3.9,63,1015.1,979.7,100,73,48,100,0.09,5.5,5.8,293,263,14.4,0,0.0,0.0,0.0,0.0,0.0
2021-10-23 01:00:00+07:00,0.069,25.404,22.7,98,22.3,27.4,1.3,1.3,61,1014.7,979.3,100,40,85,100,0.07,2.8,4.8,310,257,14.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-23 02:00:00+07:00,0.064,24.296,22.8,97,22.3,27.6,0.4,0.4,51,1014.3,978.9,100,100,100,100,0.08,2.2,1.5,9,194,9.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-23 03:00:00+07:00,0.06,24.392,22.8,97,22.3,27.5,0.8,0.8,53,1013.7,978.3,100,100,43,100,0.09,2.9,4.2,60,110,10.1,0,0.0,0.0,0.0,0.0,0.0
2021-10-23 04:00:00+07:00,0.058,24.56,22.9,95,22.1,27.7,0.4,0.4,51,1013.7,978.3,100,100,40,100,0.13,0.8,2.7,153,157,6.8,0,0.0,0.0,0.0,0.0,0.0
2021-10-23 05:00:00+07:00,0.062,24.837,22.7,95,21.9,26.8,0.6,0.6,53,1013.8,978.4,100,77,43,100,0.13,5.5,8.4,157,155,11.5,0,0.0,0.0,0.0,0.0,0.0
2021-10-23 06:00:00+07:00,1.268,23.784,22.4,96,21.7,26.7,0.5,0.5,53,1014.5,979.0,100,40,100,100,0.12,3.2,4.5,153,151,12.6,0,0.0,0.0,0.0,0.0,0.0
2021-10-23 07:00:00+07:00,20.591,23.818,22.1,96,21.4,26.4,0.3,0.3,51,1015.2,979.7,100,40,92,100,0.11,1.9,6.5,202,183,10.4,1,0.0,10.0,0.0,10.0,0.0
2021-10-23 08:00:00+07:00,154.73,27.893,22.6,93,21.4,26.8,0.5,0.5,53,1015.9,980.4,100,27,76,100,0.19,3.0,5.1,166,176,12.2,1,0.0,49.0,0.0,49.0,0.0
2021-10-23 09:00:00+07:00,344.61,36.775,23.5,89,21.5,27.3,0.2,0.2,51,1016.6,981.2,100,78,59,94,0.33,5.4,7.0,188,192,13.3,1,0.0,170.0,14.0,156.0,29.7
2021-10-23 10:00:00+07:00,378.816,42.806,24.4,85,21.7,28.1,0.1,0.1,51,1016.7,981.4,85,60,3,97,0.46,6.6,8.1,189,193,15.5,1,3.33,242.0,39.0,203.0,60.1
2021-10-23 11:00:00+07:00,256.477,40.475,25.5,83,22.4,29.6,0.1,0.1,51,1016.1,980.9,68,30,19,99,0.54,6.9,9.0,174,180,21.6,1,2718.35,444.0,117.0,327.0,150.6
2021-10-23 12:00:00+07:00,522.134,49.922,26.2,82,22.9,30.7,0.0,0.0,1,1014.7,979.7,26,4,8,59,0.62,6.3,8.5,156,168,21.2,1,3600.0,510.0,237.0,273.0,279.6
2021-10-23 13:00:00+07:00,314.754,47.598,26.4,82,23.2,30.6,0.2,0.2,51,1014.1,979.1,100,100,24,76,0.61,10.8,13.6,143,143,25.6,1,3600.0,587.0,312.0,275.0,364.5
2021-10-23 14:00:00+07:00,243.301,38.773,25.0,87,22.6,29.3,8.3,8.3,65,1013.3,978.2,99,37,59,100,0.42,6.5,9.0,177,175,28.4,1,3600.0,497.0,211.0,286.0,263.1
2021-10-23 15:00:00+07:00,136.143,31.627,25.3,86,22.8,30.6,0.1,0.1,51,1012.8,977.7,100,100,31,100,0.46,0.8,1.6,207,207,16.9,1,857.53,287.0,61.0,226.0,88.6
2021-10-23 16:00:00+07:00,91.274,31.29,24.7,87,22.4,28.8,1.3,1.3,61,1012.8,977.6,100,74,100,100,0.39,7.2,9.8,186,188,15.5,1,146.42,211.0,34.0,177.0,64.9
2021-10-23 17:00:00+07:00,14.47,27.961,24.2,89,22.2,28.6,0.2,0.2,51,1013.1,977.9,60,8,38,100,0.33,4.0,5.7,260,252,16.9,1,0.0,75.0,0.0,75.0,0.0
2021-10-23 18:00:00+07:00,0.131,26.92,23.4,96,22.7,28.2,0.1,0.1,51,1014.1,978.7,68,18,37,100,0.12,3.3,3.6,276,233,7.9,0,0.0,29.0,3.0,26.0,21.4
2021-10-23 19:00:00+07:00,0.072,26.73,23.4,94,22.4,28.2,0.0,0.0,3,1014.4,979.0,100,49,43,100,0.16,2.2,5.9,261,223,5.4,0,0.0,0.0,0.0,0.0,0.0
2021-10-23 20:00:00+07:00,0.064,24.374,23.1,95,22.2,27.7,5.0,5.0,63,1015.5,980.1,100,65,60,100,0.15,3.4,1.0,18,315,6.5,0,0.0,0.0,0.0,0.0,0.0
2021-10-23 21:00:00+07:00,0.06,23.646,22.9,96,22.2,27.5,1.1,1.1,55,1016.5,981.0,100,100,82,100,0.12,2.9,7.2,150,183,9.7,0,0.0,0.0,0.0,0.0,0.0
2021-10-23 22:00:00+07:00,0.061,23.857,22.6,96,22.0,27.2,1.8,1.8,61,1017.1,981.6,100,100,100,100,0.1,2.4,6.7,207,216,9.7,0,0.0,0.0,0.0,0.0,0.0
2021-10-23 23:00:00+07:00,0.056,23.717,22.6,96,21.9,27.0,0.5,0.5,53,1016.7,981.2,86,35,41,98,0.11,3.1,8.4,225,211,9.7,0,0.0,0.0,0.0,0.0,0.0
2021-10-24 00:00:00+07:00,0.059,23.502,22.6,96,22.0,27.4,0.2,0.2,51,1016.9,981.4,100,100,37,100,0.11,0.7,3.6,360,225,5.8,0,0.0,0.0,0.0,0.0,0.0
2021-10-24 01:00:00+07:00,0.059,23.528,22.6,96,22.0,27.5,0.0,0.0,3,1016.4,980.9,100,100,22,76,0.11,0.4,2.3,90,198,2.9,0,0.0,0.0,0.0,0.0,0.0
2021-10-24 02:00:00+07:00,0.063,23.916,22.6,94,21.6,27.2,0.0,0.0,2,1015.6,980.1,64,32,33,53,0.15,0.8,0.8,27,207,2.5,0,0.0,0.0,0.0,0.0,0.0
2021-10-24 03:00:00+07:00,0.061,23.844,22.3,97,21.9,27.0,0.1,0.1,51,1015.4,979.9,100,100,100,20,0.07,1.3,2.4,146,153,3.6,0,0.0,0.0,0.0,0.0,0.0
2021-10-24 04:00:00+07:00,0.068,23.836,22.5,94,21.4,26.8,0.2,0.2,51,1015.0,979.5,100,100,51,8,0.17,1.6,2.2,27,351,7.2,0,0.0,0.0,0.0,0.0,0.0
2021-10-24 05:00:00+07:00,0.066,23.87,22.4,96,21.6,26.8,0.5,0.5,53,1015.1,979.6,100,100,47,100,0.12,1.8,3.5,360,336,7.6,0,0.0,0.0,0.0,0.0,0.0
2021-10-24 06:00:00+07:00,10.094,24.107,22.3,96,21.5,26.8,0.3,0.3,51,1015.2,979.7,100,100,42,100,0.12,1.1,2.3,342,321,6.1,0,0.0,0.0,0.0,0.0,0.0
2021-10-24 07:00:00+07:00,41.892,25.685,22.5,93,21.3,26.8,0.2,0.2,51,1015.8,980.3,100,100,50,100,0.19,1.1,3.6,90,174,3.6,1,0.0,8.0,0.0,8.0,0.0
2021-10-24 08:00:00+07:00,158.337,30.276,23.0,91,21.5,27.3,0.2,0.2,51,1016.7,981.2,64,48,26,18,0.25,2.2,4.0,171,185,7.9,1,883.65,76.0,23.0,53.0,89.5
2021-10-24 09:00:00+07:00,352.484,39.589,23.7,91,22.1,28.2,0.1,0.1,51,1016.9,981.5,24,24,3,1,0.27,2.9,4.0,187,185,11.2,1,3600.0,228.0,89.0,139.0,189.4
2021-10-24 10:00:00+07:00,594.367,51.129,25.2,86,22.7,29.9,0.0,0.0,0,1017.0,981.8,16,7,16,1,0.44,3.9,4.7,202,203,16.2,1,3600.0,525.0,347.0,178.0,536.9
2021-10-24 11:00:00+07:00,696.111,57.416,26.4,81,22.9,32.1,0.0,0.0,1,1016.5,981.4,29,25,10,1,0.65,4.3,5.1,180,172,18.4,1,3600.0,699.0,519.0,180.0,670.5
2021-10-24 12:00:00+07:00,716.13,59.171,27.4,76,22.9,32.7,0.1,0.1,51,1014.9,980.0,15,11,7,3,0.86,7.6,9.0,177,175,22.7,1,3600.0,718.0,465.0,253.0,550.6
2021-10-24 13:00:00+07:00,645.562,60.015,27.6,69,21.4,31.6,0.4,0.4,51,1013.9,979.0,73,32,45,58,1.15,8.3,10.4,178,178,24.5,1,3600.0,659.0,397.0,262.0,465.5
2021-10-24 14:00:00+07:00,480.797,52.33,28.3,71,22.6,34.0,0.2,0.2,51,1012.9,978.2,36,0,10,99,1.11,4.7,5.9,189,191,23.8,1,3600.0,724.0,571.0,153.0,715.0
2021-10-24 15:00:00+07:00,523.309,55.869,27.7,73,22.4,32.3,0.1,0.1,51,1012.1,977.3,60,18,27,92,1.0,3.1,3.8,159,163,18.7,1,3600.0,548.0,343.0,205.0,500.4
2021-10-24 16:00:00+07:00,200.389,43.739,27.2,73,22.0,32.1,0.4,0.4,51,1011.9,977.1,55,4,37,98,0.96,0.5,0.4,135,90,16.6,1,3600.0,401.0,263.0,138.0,504.9
2021-10-24 17:00:00+07:00,17.706,33.002,26.6,77,22.1,31.2,0.1,0.1,51,1012.5,977.6,54,3,36,100,0.81,2.1,3.1,329,324,6.8,1,3600.0,163.0,95.0,68.0,300.2
2021-10-24 18:00:00+07:00,0.159,28.21,25.0,88,22.9,29.7,0.0,0.0,2,1013.4,978.3,67,11,45,100,0.37,4.7,10.1,356,360,7.6,0,1044.27,43.0,17.0,26.0,122.5
2021-10-24 19:00:00+07:00,0.078,27.207,25.7,84,22.8,30.5,0.0,0.0,2,1013.8,978.7,57,5,40,95,0.54,3.7,5.1,29,51,11.5,0,0.0,0.0,0.0,0.0,0.0
2021-10-24 20:00:00+07:00,0.074,26.362,25.2,88,23.0,30.2,0.0,0.0,2,1014.7,979.5,57,5,42,91,0.4,3.3,3.6,311,354,5.4,0,0.0,0.0,0.0,0.0,0.0
2021-10-24 21:00:00+07:00,0.07,26.179,24.7,90,22.9,29.5,0.0,0.0,1,1015.3,980.1,47,0,28,100,0.32,4.2,4.6,290,315,5.4,0,0.0,0.0,0.0,0.0,0.0
2021-10-24 22:00:00+07:00,0.071,26.01,25.5,85,22.8,30.5,0.0,0.0,1,1015.4,980.2,21,0,17,36,0.48,2.3,2.8,321,320,5.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-24 23:00:00+07:00,0.065,24.796,23.9,93,22.6,28.5,0.0,0.0,0,1015.4,980.1,16,5,12,13,0.22,4.1,4.0,345,350,5.8,0,0.0,0.0,0.0,0.0,0.0
2021-10-25 00:00:00+07:00,0.063,24.28,23.5,94,22.4,28.0,0.0,0.0,0,1015.4,980.0,16,4,12,19,0.18,4.2,4.5,340,331,5.4,0,0.0,0.0,0.0,0.0,0.0
2021-10-25 01:00:00+07:00,0.061,23.989,23.4,95,22.5,28.1,0.0,0.0,1,1014.9,979.5,20,10,18,1,0.15,3.3,3.9,13,338,5.4,0,0.0,0.0,0.0,0.0,0.0
2021-10-25 02:00:00+07:00,0.055,23.632,22.6,97,22.1,27.0,0.0,0.0,1,1014.3,978.9,26,17,11,14,0.08,3.9,4.3,22,360,5.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-25 03:00:00+07:00,0.054,23.335,21.7,99,21.6,25.7,0.0,0.0,1,1013.8,978.3,49,45,11,5,0.02,4.3,5.4,355,356,5.8,0,0.0,0.0,0.0,0.0,0.0
2021-10-25 04:00:00+07:00,0.056,23.187,21.9,98,21.6,26.1,0.0,0.0,3,1013.3,977.8,100,100,9,29,0.05,3.9,7.5,338,343,7.2,0,0.0,0.0,0.0,0.0,0.0
2021-10-25 05:00:00+07:00,0.06,23.114,21.6,98,21.2,25.5,0.0,0.0,3,1013.1,977.6,100,90,2,66,0.06,3.8,7.8,343,347,8.3,0,0.0,0.0,0.0,0.0,0.0
2021-10-25 06:00:00+07:00,8.105,23.356,21.0,98,20.7,24.6,0.0,0.0,3,1013.4,977.8,82,76,1,43,0.05,4.0,6.9,355,354,7.2,0,0.0,0.0,0.0,0.0,0.0
2021-10-25 07:00:00+07:00,59.884,25.785,22.2,95,21.4,26.1,0.0,0.0,1,1014.8,979.3,46,47,1,9,0.13,5.2,8.0,348,342,9.7,1,128.55,20.0,8.0,12.0,75.1
2021-10-25 08:00:00+07:00,175.636,32.357,23.6,92,22.3,28.1,0.0,0.0,0,1015.5,980.1,9,10,0,0,0.22,4.1,5.9,322,322,11.9,1,3600.0,174.0,101.0,73.0,395.7
2021-10-25 09:00:00+07:00,529.778,44.926,25.1,84,22.3,30.1,0.0,0.0,0,1015.6,980.4,0,0,0,0,0.49,0.7,1.1,270,270,11.5,1,3600.0,382.0,267.0,115.0,570.8
2021-10-25 10:00:00+07:00,889.384,61.963,26.5,74,21.5,30.9,0.0,0.0,0,1015.5,980.5,10,11,0,0,0.9,3.3,4.0,193,190,13.0,1,3600.0,584.0,458.0,126.0,711.4
2021-10-25 11:00:00+07:00,835.639,67.083,27.4,70,21.3,32.2,0.0,0.0,0,1014.8,979.9,13,10,6,0,1.11,5.7,7.1,198,195,16.6,1,3600.0,731.0,596.0,135.0,772.8
2021-10-25 12:00:00+07:00,914.108,67.421,28.1,68,21.7,33.3,0.0,0.0,0,1013.7,978.9,10,7,7,0,1.2,6.9,9.1,189,187,18.7,1,3600.0,794.0,653.0,141.0,776.0
2021-10-25 13:00:00+07:00,308.813,48.382,28.6,66,21.7,33.6,0.0,0.0,0,1012.5,977.8,5,0,8,0,1.31,8.0,10.2,190,188,19.8,1,3600.0,795.0,649.0,146.0,763.8
2021-10-25 14:00:00+07:00,367.822,46.684,28.8,65,21.5,33.4,0.0,0.0,0,1011.1,976.5,4,0,7,0,1.39,7.6,9.8,188,188,19.8,1,3600.0,744.0,614.0,130.0,771.9
